Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AT4G13560	-0.670463161349254	-2.25624304458076	-0.545373190103967	0.591323489069019	0.708365013898671	-4.96937632294443
AT5G50140	0.580196368795705	-2.56417424328035	0.545223355282002	0.591424671763852	0.708445964358563	-5.02110482565944
AT2G40960	0.111648127428408	2.3668389809401	0.545115593961542	0.591497447718154	0.708464524605899	-6.04776577829558
AT1G76878	-0.0939660280360703	2.3911540485513	-0.545100883069462	0.591507382972667	0.708464524605899	-6.04082569591968
AT4G24560	0.0362802387132968	5.55340537988709	0.54495961933682	0.591602792060504	0.708511674283179	-6.624612646707
AT2G35736	-0.148846964990223	1.93354301102903	-0.544943069673603	0.591613970148602	0.708511674283179	-5.9275343023301
AT3G17890	-0.153903507127021	1.6756582647301	-0.544517237662781	0.591901624376287	0.708815897395451	-5.89583773202496
AT5G37990	0.246762707463523	6.2899631104317	0.544331370985478	0.592027200985165	0.70892431472342	-6.68619575223367
AT5G26610	0.0879543746777482	4.87329825794066	0.544283687470352	0.592059419388321	0.70892431472342	-6.54911109644239
AT5G60520	0.151969422702984	4.20379509098324	0.544014169119494	0.592241541564259	0.70910210701889	-6.42091107495487
AT2G31830	-0.170541238344003	0.340416757664417	-0.543745831722304	0.592422893151141	0.709274848858488	-5.67944592571341
AT3G57280	-0.0566415155601705	5.51264106650219	-0.543701126618815	0.592453109046502	0.709274848858488	-6.62441388018225
AT4G20960	-0.0868312827216609	3.84766119864696	-0.543549842435853	0.592555366694899	0.709356983924611	-6.35795694139227
AT4G35970	0.164875113264589	2.89841544140639	0.542598557820069	0.593198568409217	0.710086645205354	-6.21801589946995
AT3G20800	0.0399534078467365	5.00797146282397	0.542398992552306	0.593333546067703	0.71020789001801	-6.57169350083008
AT2G18969	0.213244947085926	0.44688119350263	0.541785576907688	0.59374852947053	0.710644855152939	-5.60700592108122
AT4G23515	0.193234199664306	0.688045416043475	0.541759718307303	0.593766026271761	0.710644855152939	-5.73897447725971
AT1G17600	-1.06121040117179	-2.41218050021463	-0.541701961033797	0.593805107706109	0.710651281392346	-5.02055408706956
AT5G15400	-0.0424909958488753	6.49302071122405	-0.541493725470653	0.59394602070289	0.710763671331374	-6.68459037638748
AT5G07830	-0.0956965651587858	5.12904402467202	-0.541463533112224	0.593966453234036	0.710763671331374	-6.59234337203686
AT4G38490	0.0671620174825152	3.09453367512685	0.540919852993497	0.594334445175749	0.711163654669058	-6.20627256182348
AT5G47580	-0.0706707435215232	4.50446788057368	-0.540667599325218	0.594505222026905	0.711327624039457	-6.48045207031482
AT3G22980	-0.0448377788180574	5.2581395837024	-0.540460496910127	0.594645449279035	0.71145502416721	-6.60312148471827
AT2G24040	-0.0811713023671747	3.61866502950918	-0.540322462719534	0.59473892004582	0.711526471882287	-6.31218730957578
AT5G22555	-0.388871398742177	-1.015412100898	-0.540187307878987	0.594830448024385	0.711563309530336	-5.31598633567474
AT1G11360	-0.0419499191008086	5.5430054983694	-0.540150229193721	0.594855559225044	0.711563309530336	-6.63017221209102
AT3G27570	-0.0648976476146368	6.01941717792619	-0.540127463394024	0.594870977412387	0.711563309530336	-6.66776879425991
AT5G64270	-0.0655990969032132	7.50763846057095	-0.539738138175991	0.595134679092285	0.711838347439024	-6.68937893452539
AT4G04570	-0.980741902496822	1.44235682063876	-0.539498306732549	0.595297152659554	0.711992282443313	-5.6791338675506
AT5G09720	0.191917266787503	0.539597111118546	0.539414107130493	0.595354198749055	0.712020112880409	-5.60618003936289
AT3G57530	-0.127345639409145	6.37785994368735	-0.539340663534498	0.59540395972182	0.712039227942132	-6.67801384810069
AT2G18370	-0.143430523675915	6.06953926203347	-0.539145778340375	0.595536012109879	0.712156746952362	-6.6804926609561
AT1G29535	0.12768460583055	1.14862758183211	0.538959291773327	0.595662387097162	0.712267463838457	-5.81054507765031
AT1G15000	0.102427364274318	4.1011617938045	0.53877148120873	0.595789672579995	0.712379256834163	-6.42588751828636
AT1G16860	0.0507833727286773	6.72433550990477	0.538664313428076	0.595862309725906	0.712425698430157	-6.68888151689857
AT1G73440	-0.0706914491529207	3.13860514466849	-0.538502318709105	0.595972116197926	0.712516572677647	-6.22982074897368
AT2G41070	0.151649590401397	3.77193348955494	0.538308450638773	0.596103540714429	0.712598278324681	-6.32621827049634
AT5G51930	0.153283047539819	0.718186144693945	0.538301775024295	0.596108066412591	0.712598278324681	-5.70225393983376
AT3G18060	-0.0683760437264995	7.16321945580652	-0.5381837913719	0.596188055591298	0.712653485220559	-6.69073097376115
AT1G73840	0.0470133340640677	5.20842858528238	0.538113472868865	0.596235731806238	0.71265799277071	-6.59191910645069
AT2G28460	-0.148686685801746	2.38178123918709	-0.5380785046235	0.596259441105171	0.71265799277071	-6.02452211145633
AT1G17550	0.0476468172266573	5.90923297486423	0.538006788596816	0.596308067713448	0.712675704014031	-6.66157483077542
AT3G23280	0.0686644868325592	6.18159676427635	0.537804143566868	0.59644548040614	0.712792887138229	-6.67475609411981
AT1G19020	-0.321318480428764	3.92084454134825	-0.537762465163825	0.596473744265577	0.712792887138229	-6.33633909784268
AT5G63390	-0.221373804482303	-0.190643656185525	-0.537699920516762	0.596516159622215	0.712803165627589	-5.46276349382757
AT1G74180	0.0889929623023948	2.64332700081925	0.537515709223299	0.596641093152898	0.712891248147363	-6.11438408580436
AT3G25610	0.093497791893677	5.26716629318077	0.537491505784676	0.596657509063753	0.712891248147363	-6.6031545591898
AT3G63340	-0.0516482240578835	5.8414198355079	-0.537224532173729	0.596838597775924	0.713067197977583	-6.65839370202894
AT4G15130	0.0715587255430976	3.61675459395106	0.536885390993192	0.59706867661237	0.713301655029116	-6.33473560076486
AT3G09010	0.102118807287435	2.40533056198615	0.536805786282401	0.597122688007406	0.713325754459714	-6.0548841080929
AT4G36730	-0.0882079034631484	5.96925656949599	-0.536680111538492	0.597207962545156	0.713387196149594	-6.65910416363197
AT5G53220	-0.0885650847760693	2.77973008410743	-0.536588537660436	0.597270102244599	0.713420997014741	-6.13460035791941
AT5G17450	0.195626370767189	1.73573275807728	0.535794681423624	0.597808925125169	0.713972336169974	-5.97012857549375
AT1G04040	0.140617740527863	7.95959478115148	0.535773698400312	0.597823170382422	0.713972336169974	-6.69000641678838
AT2G03270	0.0641381293155607	3.81445072947548	0.535758795839254	0.597833287748397	0.713972336169974	-6.36432805650048
AT3G62500	0.149221274567363	0.874322306657141	0.535617335640905	0.597929329400083	0.714046581903113	-5.69937031485234
AT4G09820	-0.596894186700071	-3.43847938139053	-0.53551892271909	0.597996149378487	0.714085924709596	-4.91518049106286
AT1G49360	-0.0799655017452805	3.77217843930472	-0.535395239096978	0.59808013271106	0.714145757196621	-6.36868004731266
AT1G55020	0.137661723182925	7.44857709499768	0.535140444525875	0.59825316078465	0.714284361885208	-6.691441868852
AT1G28440	-0.0613189228146496	7.15334746510686	-0.535066910706741	0.598303101295317	0.714284361885208	-6.69232374485972
AT4G10310	-0.224867417815415	5.10084287201244	-0.535044153819781	0.598318557052179	0.714284361885208	-6.521311204995
ENSRNA049494594	-0.28922483227977	-0.746612718836695	-0.535024730838599	0.598331748679744	0.714284361885208	-5.27258317391051
AT5G01060	-0.278982305330489	2.35890522563061	-0.534964080169141	0.598372942086475	0.714293086764986	-6.0400677243886
AT3G51080	-0.213699804690098	1.49843236249956	-0.534879037725143	0.598430704501618	0.71432158838585	-5.85554842877275
AT4G14160	0.0382380843512973	7.18309293574406	0.534669815518047	0.598572823693026	0.714450774217145	-6.69266842458162
AT5G23440	-0.170238903100986	2.98525419192841	-0.534483648534844	0.598699295894274	0.714552513791131	-6.15216741110943
AT2G34490	0.207839902964004	3.29334948183196	0.534444554051647	0.598725856313697	0.714552513791131	-6.31079939570102
AT1G09250	-0.0867069659538311	4.91167158683834	-0.534270428530477	0.59884416250324	0.714653246465597	-6.53239306709639
AT2G29410	-0.15702938357467	0.549640708714022	-0.53400512015368	0.599024442986473	0.714827922907152	-5.66679124496217
AT1G76200	-0.0472836332893021	7.03342188842661	-0.533466684529751	0.599390398164096	0.71522413638057	-6.69334598139947
AT1G71960	0.11311461820816	5.58820745636621	0.533081269229236	0.599652417739226	0.715496290595058	-6.65343559246469
AT5G63770	0.0530249923480826	4.76182923793727	0.533000211774792	0.599707530681343	0.715521550077129	-6.53402179659027
AT4G21745	-0.319796441568226	1.17997742650207	-0.532728789755106	0.599892095064388	0.715701248738315	-5.71182477736876
AT1G04110	-0.706392045967621	-2.34352965213485	-0.532377699873276	0.600130873771969	0.715945603798138	-5.07359703946895
AT1G28765	-0.123037597246484	1.79230229745791	-0.53186744557934	0.600477983605108	0.716319161020637	-5.94439948963263
AT3G26130	0.14234189977841	1.63959077096107	0.531771655444603	0.600543157463883	0.716356369360494	-5.88816724413632
AT5G01100	-0.251622445037639	3.47670036661238	-0.531468115017577	0.600749703504232	0.716562199392814	-6.27341373546947
AT5G08370	-0.0755245965404772	3.96452734514922	-0.531223344673195	0.600916284163244	0.716701249071442	-6.39419781640317
AT1G54560	-0.157487622458113	-0.212749991114147	-0.531196907055538	0.600934277862322	0.716701249071442	-5.52282186152043
AT5G38470	-0.0355498875008555	7.23917203252613	-0.530730696059423	0.601251628520289	0.71703916775332	-6.69470494293352
AT3G45440	-0.1393125438201	1.5319971712532	-0.530564073054847	0.601365068801046	0.717133883030268	-5.87465673723708
AT1G17460	-0.144567394337755	1.80679821805648	-0.530315993958895	0.601533985238406	0.717254436454924	-5.96435866204979
AT1G33760	-0.583533730764616	-3.58021690279124	-0.530315661427049	0.601534211673938	0.717254436454924	-4.94302599057833
AT4G35240	0.0641716374049786	4.57380821730614	0.529676832842966	0.60196929432823	0.717700203847198	-6.51265910253318
AT2G32920	-0.0822285687277988	6.69305815564975	-0.529666764168195	0.601976152951722	0.717700203847198	-6.69368789810349
AT4G35600	-0.11501311401308	4.87971640287534	-0.529566885448651	0.602044190819399	0.717713671015505	-6.5257192039149
AT4G01480	-0.167918903355509	7.05054608953557	-0.529550221255044	0.602055542911156	0.717713671015505	-6.6951856950198
AT5G20190	0.0585011332663123	5.3354498716227	0.529350122077809	0.602191863882075	0.717835585310684	-6.61218265465957
AT5G65683	-0.0517293517247444	6.07146899589657	-0.52929298653969	0.602230791181406	0.717836937212202	-6.67626767730434
AT1G24405	-0.130140207561306	0.648076535329358	-0.52924849619675	0.602261103962761	0.717836937212202	-5.76284077919225
AT5G23310	0.108684202177641	3.04468872886979	0.52897570727024	0.602446980459846	0.718017885910191	-6.22203489534736
AT3G25840	-0.0583191814740109	6.72899583891488	-0.528874739377112	0.602515786322794	0.718039876168248	-6.69421845996537
AT2G15240	0.0640858436479981	5.54481828845728	0.528848663867828	0.602533556429798	0.718039876168248	-6.63635242385284
AT5G60580	-0.0900589360194415	5.76906911672768	-0.528452171254433	0.602803792008124	0.718321307831048	-6.6588309386507
AT5G04560	0.0582020219163439	6.73704054534461	0.528238408347319	0.602949509676295	0.718445851194098	-6.69491325996445
AT4G27650	-0.0469012016229584	3.97614466022612	-0.528198860382442	0.602976470556261	0.718445851194098	-6.40624761312724
AT1G50440	-0.0662676393609223	4.16775842242027	-0.528127646127931	0.603025020641385	0.71844652274028	-6.44828678470801
AT1G08937	0.40896186381047	-2.03300819098161	0.52809805041491	0.603045197977539	0.71844652274028	-5.10528260318341
AT4G38770	-0.539695713834833	5.91991077006102	-0.527857578148667	0.603209155764791	0.718601243488093	-6.62458713887605
AT1G17750	0.104863815858926	3.10630308985803	0.527703835504133	0.60331399120928	0.718685518461326	-6.26898073430648
AT3G60450	-0.0914306762718367	5.9039654709617	-0.527578964852407	0.603399145629526	0.718746340615382	-6.67164290410991
AT5G01390	0.073862072656592	3.91428024447996	0.527404268242029	0.603518288153138	0.718847638957405	-6.40246173024097
AT5G24735	-0.0529202989760993	5.28732748496251	-0.527263276854578	0.603614452104236	0.718921557735313	-6.6064287608715
AT3G18250	-0.215638912825665	-0.30454140679775	-0.527075027491137	0.603742860145942	0.71903386959754	-5.50494726350235
AT2G07830	-0.509146906599063	-2.33976415822065	-0.526983062760684	0.603805595620217	0.71903994771554	-5.1417770083739
AT5G16410	-0.169859292674078	1.84135347670243	-0.526925518724862	0.603844851968573	0.71903994771554	-5.94001620397255
AT1G09850	-0.0493036028530307	5.43462416163995	-0.526917541865626	0.603850293852381	0.71903994771554	-6.63160888731217
AT5G49500	0.113955445838706	3.05537672639773	0.526501466540598	0.604134176910807	0.71931110719377	-6.2366040989881
AT1G17720	0.0381186852974418	6.93527326128162	0.526439031913195	0.604176780838764	0.71931110719377	-6.6969736223801
AT5G48100	0.270305252744274	0.234332044023465	0.526433753836094	0.604180382541409	0.71931110719377	-5.48422580977715
AT5G66335	0.212235156208472	-0.801528845076581	0.526217579944192	0.604327906157799	0.719446109550257	-5.30615709030294
AT3G11230	0.0917921249167115	3.6967280938248	0.526133894775754	0.604385020114833	0.719467492156495	-6.35259853513635
AT1G71520	0.977908751677836	-2.23071672520404	0.526091246427074	0.604414128017048	0.719467492156495	-5.08416578337949
AT2G23610	0.12847182190959	5.97591886592766	0.526040270982481	0.604448920127502	0.719468279858145	-6.67780517691393
AT1G29710	0.102972504231822	2.54746486132909	0.525794912259536	0.60461639754916	0.719626992283682	-6.0990397636792
AT3G07490	-0.391817579902458	2.66719272220881	-0.525695753387247	0.604684087942485	0.719666924899931	-6.00744306098177
AT5G22060	0.0496053599472068	6.96717069924715	0.525430137305618	0.604865427643982	0.71984210550077	-6.69749804017803
AT4G26200	-0.363576967382767	1.69841278513095	-0.525336796192964	0.604929159105331	0.719859954633372	-5.8307467127766
AT2G42360	-0.159921731065642	0.929844340620981	-0.525308142782099	0.604948723734828	0.719859954633372	-5.7489098742793
AT4G15690	-0.649514549796161	-1.46293420043346	-0.525097815371506	0.605092345206918	0.719978902873841	-5.30263922275171
AT3G47910	-0.0365811749789753	6.49860889432669	-0.525061721485586	0.60511699346375	0.719978902873841	-6.69425590706549
AT4G16840	0.140614504302043	2.08437656843242	0.524915143227355	0.605217095674985	0.720037253071347	-5.96509957772363
AT2G38660	0.0576281763362876	3.82525284529929	0.524889879893274	0.6052343494863	0.720037253071347	-6.36335356222948
ATCG01080	-0.826715061435889	0.979595880852707	-0.52477549266324	0.605312474190934	0.720089557333233	-5.7043755928295
AT3G06050	-0.0544792835706609	6.20349092428968	-0.524640281300499	0.605404827712308	0.720158624245436	-6.6866755784164
AT1G74870	-0.234448890106384	-0.356091118526528	-0.524556952512166	0.605461747214627	0.720158624245436	-5.40112902966599
AT4G10810	-0.0609714803820127	5.22521309405348	-0.524540447378126	0.605473021703124	0.720158624245436	-6.59194863945809
AT1G47890	-0.252998990523908	-0.273198381533844	-0.52440140416586	0.605568004709777	0.720207023556838	-5.48428732803365
AT4G05000	-0.0576362956364731	4.0511263858268	-0.524356832396576	0.605598454031746	0.720207023556838	-6.40371917191818
AT4G00860	0.0584104813936008	7.08651577395298	0.524330842179645	0.60561620965695	0.720207023556838	-6.69825723827492
AT4G05040	0.061430457430554	3.54047405568411	0.524253679189199	0.605668926241526	0.720229083610953	-6.31681184216271
AT1G68690	0.0792627204872574	4.53559320688759	0.524157745985529	0.605734469427621	0.720266393024269	-6.50785223396101
AT3G56500	-0.410632589301801	0.634992942536773	-0.524066763733121	0.605796633190516	0.720299680052799	-5.56140865771219
AT2G20800	0.458276679792849	-1.72190980804375	0.523936208607036	0.605885840537019	0.720365116667815	-5.29274847407593
AT1G69010	0.0446239647458473	4.61156847583651	0.523710195586287	0.606040288477063	0.720508109023545	-6.51354248661924
AT4G22490	-1.66021933361266	-0.98376581318129	-0.52346540156844	0.606207591910389	0.720608984305625	-5.14773195440931
AT3G55050	-0.0517075437714203	5.0028213757362	-0.523439328601297	0.606225412676436	0.720608984305625	-6.56856720796718
AT3G22250	0.231494464773804	1.40170423845901	0.52335682722044	0.606281803689473	0.720608984305625	-5.81613756176083
AT3G02780	0.0524092798900861	7.79897297212838	0.523260149468308	0.606347887684584	0.720608984305625	-6.6974568629919
ATCG01210	-0.840120157595077	-1.67913819106857	-0.523252743175829	0.606352950392141	0.720608984305625	-5.08720487167914
AT1G60650	0.0584860300896857	4.26559777432181	0.523246212630924	0.606357414483164	0.720608984305625	-6.45420800339046
AT5G37490	-0.434314915347722	-2.19410158570893	-0.523095915427842	0.606460157651515	0.720608984305625	-5.13934966785856
AT2G41150	-0.0936273779543564	4.36292468849209	-0.523090956290176	0.606463547860475	0.720608984305625	-6.46954418394984
AT3G05730	-2.44658000220465	1.27654306773301	-0.523090919436852	0.6064635730545	0.720608984305625	-5.47078568675741
AT1G53700	0.173690172203592	2.02271345186052	0.523040528878736	0.606498022004135	0.720608984305625	-5.95296163596226
ATCG00820	-0.298638950564314	3.961755534398	-0.523014384205438	0.606515895892003	0.720608984305625	-6.37736228516595
AT1G74040	0.0859857316913617	4.36643551122763	0.522985926398269	0.606535351448515	0.720608984305625	-6.47537887531116
AT1G03590	0.0808969940787394	5.27448000991923	0.522920590886642	0.60658002006921	0.720621439532176	-6.60445690654798
AT2G08440	-0.367421523935273	-1.5815211865255	-0.522814336566133	0.606652667456979	0.720667130458896	-5.20685280938994
AT3G11320	-0.0852172672637019	5.87446034844765	-0.522583208926948	0.606810706690073	0.720796036427521	-6.6701411240718
AT2G19930	0.0843160669866876	4.2125674061248	0.522555629181487	0.606829566341519	0.720796036427521	-6.45449046812787
AT1G19394	-0.267912749861823	-0.306999712338796	-0.522403408633424	0.606933663241714	0.720879063620427	-5.46955631937657
AT4G11270	-0.0459723569396759	6.18750416614127	-0.522134264774166	0.607117739782152	0.721033645850644	-6.68549954736878
AT4G37480	-0.0561972492172944	3.97429705683674	-0.522113093344616	0.607132220770823	0.721033645850644	-6.39605432791594
AT2G22490	0.0843504387802323	5.16254527910352	0.522023700958742	0.607193365852305	0.721065638677629	-6.61655708989262
AT3G55710	-0.523812015784693	-1.69296033184038	-0.521920049179424	0.607264268165188	0.721109214337661	-5.08278207034406
AT3G44160	0.0749263214746918	3.4168083096108	0.521848904557639	0.607312936469318	0.721126384316636	-6.2988900407514
AT4G17560	-0.293981862605277	4.42674523701688	-0.521689731590555	0.607421829592294	0.72119579408307	-6.47044409986408
AT5G65620	-0.0505414593457028	6.85312920787693	-0.521663441347322	0.607439816126418	0.72119579408307	-6.69918368133938
AT4G06665	-0.576733494228072	-2.72745407790557	-0.521323144671343	0.607672653958936	0.721431603145662	-5.07555970816249
AT3G44730	0.108440291641802	5.28406389995788	0.521002976187573	0.607891758704267	0.721651082586358	-6.64814600549233
AT2G35738	-0.0993347222248939	2.52899330615195	-0.520783140636932	0.608042223308824	0.721789056613921	-6.07907233094994
AT1G51080	-0.160099074195656	0.435519165290512	-0.520407031632904	0.608299689306091	0.722054026159829	-5.64586654776349
AT2G37460	-0.121120172569745	5.68715306589458	-0.520295521074444	0.608376034054632	0.722103986366646	-6.67651245084162
AT2G16485	0.0364830621998253	6.57746180816398	0.520157985088259	0.608470203202211	0.722175096194054	-6.69637580934705
AT4G37980	-1.71876813345326	0.379285269365082	-0.519915934940115	0.608635948802465	0.722292504874659	-5.33931422355834
AT4G26880	-0.320399633397463	-1.4067448173476	-0.519913443651206	0.608637654842911	0.722292504874659	-5.27760184713238
AT5G66450	-0.0905605455262433	2.91134659969566	-0.519845099618359	0.608684457887541	0.722307384162878	-6.17215021090018
AT5G58430	-0.121458863192919	6.13817330973834	-0.51966010494346	0.608811153717662	0.722417062784594	-6.67456800047862
AT5G24660	-0.230304646231932	2.49685788284788	-0.519549234636075	0.608887090623129	0.722451308615858	-6.18614483432779
AT1G24145	-1.03024414125454	-2.42296413614329	-0.51951789294894	0.608908557883204	0.722451308615858	-5.10339364985422
AT1G08390	0.123549473588854	1.46312051903101	0.519347796499083	0.60902507051434	0.722548879245964	-5.87847265276495
AT5G58040	-0.0495716479716943	6.73508113859909	-0.519211230622447	0.609118623089324	0.72258228264454	-6.69921736265704
AT4G33160	0.0923564948536333	3.90558709520845	0.519206619629068	0.609121781906712	0.72258228264454	-6.36919723483456
AT1G07520	0.0518477677489484	5.03686125735871	0.519104568796308	0.609191695080507	0.722622971265014	-6.56286511494351
AT4G02550	0.0861006083181675	3.00511600393057	0.519056479346393	0.609224641618683	0.722622971265014	-6.21629627066106
AT5G10260	0.122160554275253	3.02370169048797	0.518968085020698	0.609285203629279	0.722654143504484	-6.22994785640361
AT1G71100	0.0870493491218589	3.90507322598769	0.518525354085013	0.609588577164736	0.722973287196615	-6.40213718365873
AT4G17090	-1.59760648016731	4.06358219410879	-0.518310481597711	0.609735840716012	0.723107258638174	-6.11864330258321
AT2G39510	0.20443731817122	4.22375215903756	0.517826194817306	0.610067810452265	0.723460252269	-6.57947733455634
AT1G79985	-0.0506342071242463	5.0500285630157	-0.517388034583872	0.610368235531513	0.723775800472762	-6.57902629377054
AT4G25450	0.116332609624433	4.58870291064368	0.517153551200524	0.610529038297847	0.723925758089696	-6.52685030315618
AT1G06630	0.0705101675091253	4.63232024661431	0.517019067006109	0.610621273259972	0.723994400153001	-6.52435287806718
AT4G16470	0.0947622942613253	2.46134755996547	0.516860691660246	0.610729902297448	0.724040781925364	-6.06858855318534
AT5G28610	-0.186280990837311	1.15407232954081	-0.516849054767328	0.610737884360293	0.724040781925364	-5.80495739939974
AT5G50090	0.161329215153893	1.7490836201196	0.516781753396925	0.610784049183952	0.724040781925364	-5.90626106646771
AT3G09910	0.099817490636414	2.72601032598238	0.516761734838008	0.610797781071098	0.724040781925364	-6.13972038291022
AT2G43080	0.0784707068021318	5.10238954554083	0.516630806064312	0.610887596313075	0.724106530042714	-6.60530226537036
AT1G72910	-0.854378372986814	-2.56941653309498	-0.516559972917523	0.610936189446731	0.724123411500539	-4.97770894567938
AT1G09900	-0.117589410055387	3.36758030953702	-0.516242807709375	0.611153794485679	0.724334226158557	-6.28346307914027
AT1G64990	-0.0575029453033471	5.35273287064707	-0.516200573012983	0.611182774225913	0.724334226158557	-6.62846438695073
AT3G25670	-0.338654856307343	-0.683384498664247	-0.51578481135756	0.611468087952363	0.724631622106803	-5.40139082164346
AT4G17330	-0.0402178037986918	7.89992791314375	-0.51565794985929	0.611555158440886	0.724694065992123	-6.70067097043447
AT2G17190	-0.0433925875106693	6.62005173489457	-0.515456376991836	0.611693518672488	0.724817277887355	-6.70014786308698
AT4G13200	-0.0649291178462783	3.90563116350045	-0.515386636490155	0.611741392230659	0.724833261099561	-6.36466031307196
AT4G01410	0.122434773387381	3.37018979192499	0.515241915635925	0.611840741939391	0.724858567095805	-6.25737345774485
AT5G47060	-0.120565265581964	4.89822383166026	-0.515220004493834	0.611855784431549	0.724858567095805	-6.54410397963681
AT1G11210	-0.137407616727614	0.968027260136254	-0.515205258324891	0.611865908107341	0.724858567095805	-5.79824992023811
AT1G34340	0.1093779163659	3.96827008281685	0.51497817890923	0.612021814811149	0.725002520720372	-6.43621841805864
AT3G06460	0.272067455945196	3.56907204714616	0.514861829478767	0.612101704556323	0.72504861970429	-6.34197076820442
AT1G55760	0.0950216348476234	4.57821156104796	0.514821321227729	0.612129520155467	0.72504861970429	-6.51894833429431
AT2G18360	-0.15008487946457	4.92265629149441	-0.514673869728705	0.612230775012713	0.725127808589054	-6.61178967491339
AT3G15530	-0.0888365197147216	4.22884778663494	-0.514362467214971	0.612444641069236	0.725318781155785	-6.46101907027763
AT1G71280	0.248319997845795	-0.793092000937408	0.514338896644888	0.612460830387713	0.725318781155785	-5.45163911139723
AT4G01650	-0.0672377470650938	3.61397280487751	-0.514109384042709	0.612618480495073	0.725454723772261	-6.32851697253482
AT3G21330	0.203889745579912	1.33059855983258	0.514069963674994	0.612645559922955	0.725454723772261	-5.82188658214747
AT1G03140	-0.0353018723047471	6.0907979557018	-0.514021483425837	0.612678863724742	0.725454723772261	-6.68271865760502
AT4G17615	0.0731170554509224	3.78378893195443	0.513935131417517	0.61273818588939	0.72548421470166	-6.34396386922101
AT1G11655	-0.375587497007963	1.79447390951548	-0.513353581950834	0.613137770119017	0.725886224036747	-5.80368240660812
AT1G45170	0.092238028036935	3.4907186741159	0.513340748471847	0.61314658943066	0.725886224036747	-6.31136105305421
AT2G42080	0.051403667573235	3.51754198072858	0.513281463530976	0.613187331491941	0.725893690562707	-6.32281880486501
AT4G22880	-1.23076684254391	-2.36240194982285	-0.512891721210204	0.6134552038919	0.72617001898255	-5.06359103283701
AT1G19115	0.228123428096933	-0.258212264882911	0.512710035192642	0.613580096804439	0.726277075671715	-5.39809792341372
AT1G69410	-0.0745189918298941	6.87078833169814	-0.512420960669388	0.613778834548821	0.726471523430048	-6.70448848865639
AT3G57590	0.088033065219419	2.65491470446417	0.5119933190112	0.614072892610641	0.726778764596727	-6.14203676391884
AT2G24120	-0.114925290936466	4.10855527439241	-0.511940654837454	0.614109110542809	0.726780824738515	-6.43726134135734
AT1G04850	0.077933212193674	7.377558545836	0.511741049578571	0.614246391210752	0.726875308360239	-6.7044441894123
AT1G06130	0.0591239732217419	4.53443089195129	0.511724302265995	0.614257910015621	0.726875308360239	-6.51232251147871
AT5G41340	-0.0622461743617633	5.00071895323384	-0.51166633926109	0.614297777770635	0.726875938718485	-6.58904747148851
AT1G74350	-0.136761859539655	1.14259417597718	-0.511580372175109	0.614356909373157	0.726875938718485	-5.78565368860035
AT3G45050	-0.235879386977327	1.62738653841345	-0.51150422607422	0.614409287957469	0.726875938718485	-5.86125046792655
AT2G33380	-0.694795208707764	-2.36065686004784	-0.511494051566024	0.614416286851822	0.726875938718485	-5.01372668494805
AT3G58120	0.0998787961208043	5.64398837618006	0.511472878498454	0.614430851614074	0.726875938718485	-6.64596378921217
AT4G30170	-0.146893035273051	8.58782431767097	-0.511379234771821	0.614495270247195	0.726911352234055	-6.69643357149251
AT3G05140	0.164395386448441	1.70812730706175	0.511142832686618	0.614657908259239	0.727022185756457	-5.97805140631705
AT4G23710	-0.0937734291231189	6.61588510241652	-0.51113523411828	0.614663136198921	0.727022185756457	-6.70263345774721
AT3G59010	-0.367597964224564	-1.05131827947434	-0.511092658027876	0.614692429636496	0.727022185756457	-5.21508772447641
AT1G07135	-0.744798140947454	1.40991073663661	-0.510794996418985	0.614897246857519	0.727223629025836	-5.70574289790436
AT4G37560	-1.03564062569972	0.944924680305089	-0.510683814922991	0.61497375772206	0.727273313480001	-5.44537244772906
AT5G65540	0.0510804368588085	4.235180720279	0.510625817182427	0.615013671339811	0.727279714565422	-6.46957507871469
AT4G05631	-0.382351470146563	2.16119911390546	-0.510545642262274	0.615068849144247	0.727304164467421	-5.95019898096561
AT1G49200	0.222249666211479	2.28114931468455	0.510188580489998	0.615314613791319	0.727553963356575	-6.05232672402954
AT4G10420	0.104909411695458	1.55352588036405	0.509344751519005	0.615895603154671	0.728200084945901	-5.85248269899218
AT3G10540	0.0497633333961423	5.05447219683747	0.509110865654723	0.616056682990103	0.728347240206613	-6.58827820616789
AT5G46250	-0.056850075643009	7.08974043745805	-0.509063702797258	0.61608916698881	0.728347240206613	-6.70635877282761
AT4G30620	-0.10578447282235	3.25055580586752	-0.508914330778238	0.616192054134109	0.728428022720223	-6.26919096018644
AT1G48300	0.0662240512043386	8.32513134145134	0.508746857829691	0.616307418792454	0.728523545569727	-6.70280807708093
AT5G10435	0.260255401557943	0.548516855552691	0.508484557566739	0.616488126217479	0.728696293633759	-5.63677533511276
ENSRNA049494834	-0.724881365186156	-2.80239162178857	-0.508351903119303	0.616579525806188	0.728763465320686	-4.97305544842397
AT1G10310	0.0721776227421946	3.15965023627968	0.50827852381181	0.616630087263638	0.728782363731638	-6.25026326659171
AT1G59865	-0.60030145155426	-3.471899849596	-0.508077330867302	0.616768727757415	0.728905352981236	-4.94990478257365
AT2G28060	0.0597907184435966	3.90761361258236	0.507924960921431	0.616873734467546	0.728988581823964	-6.4053098293513
